-2.3057870320912675,-2.3055314940948977,-2.305079154684977,-2.304429079158789,-2.303579919544235,-2.302529906718596,-2.301276839969791,-2.299818073860122,-2.2981505022129833,-2.296270538999759,-2.2941740958554795,-2.2918565558940607,-2.2893127434307132,-2.286536889141055,3.9002292963137823,4.459920698965615,4.7536415197310475,4.977523201212392,5.163937370268288,5.325941312229411,5.470379871998314,5.6013816115877235,5.721668658884173,5.833150529081933,5.9372293515706795,6.0349715223905225,6.127211026782407,6.214615039098978,6.297727404529122,6.376998502167323,6.452806375729825,6.5254720701431514,6.59527100940554,6.66244160029188,6.727191848466772,6.789704522436318,6.8501412379378195,6.908645727196026,6.965346484030586,7.020358924960662,7.073787170644979,7.125725526351903,7.176259721533944,7.225467954878947,7.273421780981688,7.320186867090482,7.3658236425294925,7.410387858855908,7.45393107534813,7.4965010816545945,7.538142267285343,7.578895945911031,7.618800641045558,7.65789233860431,7.696204710908939,7.733769315996928,7.770615775478368,7.806771933703087,7.84226400057704,7.877116680041051,7.911353285923005,7.944995846657423,7.978065200144227,8.010581079849953,8.042562193139059,8.074026292649174,8.104990241468277,8.135470072748594,8.165481044323034,8.195037688836017,8.224153859817534,8.252842774100491,8.28111705092938,8.308988748059047,8.336469395142386,8.363570024616614,8.390301200355163,8.416673044237994,8.442695260848975,8.468377160446016,8.493727680351832,8.518755404894977,8.543468584018798,8.567875150664847,8.591982737027378,8.615798689766757,8.639330084261584,8.662583737972273,8.685566222982441,8.708283877778642,8.730742818323877,8.752948948475535,8.774907969794265,8.796625390786428,8.818106535619258,8.83935655234478,8.860380420665646,8.881182959273415,8.901768832787495,8.922142558320736,8.942308511695767
-2.307035813744517,-2.3067816643838976,-2.306331786170257,-2.3056852546994304,-2.304840736906307,-2.303796483330944,-2.30255031787664,-2.3010996249230566,-2.2994413336203885,-2.297571899147785,-2.295487280671453,-2.2931829156838943,-2.2906536903416703,-2.287893905346774,-2.284897236828872,-2.281656691583473,-2.2781645558988317,3.8553535821216496,4.2015306780221815,4.438927345302275,4.629556542604058,4.792235681474851,4.93573283922722,5.064991094325119,5.183127920860708,5.292262024202535,5.393912634082343,5.489214051643861,5.5790403532059685,5.664082395206346,5.744897710999337,5.82194413821933,5.895603235000547,5.966197043094866,6.034000376169666,6.099250014922778,6.162151712596095,6.2228856177714365,6.281610531770529,6.33846729366331,6.393581502480772,6.447065729100478,6.499021330396939,6.549539949979804,6.598704769440868,6.646591559153102,6.69326956663273,6.738802272227238,6.783248035636583,6.826660651997006,6.869089832563267,6.910581622154779,6.951178763269634,6.990921014980502,7.029845433311606,7.067986618643301,7.105376934772599,7.142046703507632,7.178024378063059,7.213336698006068,7.248008828116,7.282064483140939,7.3155260401695585,7.348414640094091,7.380750279423221,7.412551893554399,7.443837432442513,7.474623929515922,7.504927564541952,7.5347637210924,7.564147039161054,7.593091463415684,7.621610287533337,7.649716194990871,7.677421296643417,7.704737165416232,7.731674868350726,7.758244996263704,7.784457691225836,7.810322672054588,7.835849257988619,7.861046390710116,7.885922654837572,7.9104862970325165,7.934745243818588,7.958707118233908,7.982379255384336,8.005768717011117,8.02888230512854,8.05172657481029,8.074307846190985,8.096632215730931,8.118705566811746,8.140533579699285,8.162121740921267,8.183475352111785,8.204599538339805,8.225499255971412,8.246179300100973,8.266644311561539,8.28689878356042
-2.3082802554549615,-2.3080274819751434,-2.3075800423126873,-2.3069370222025776,-2.3060971032548725,-2.305058555365051,-2.303819226664059,-2.302376530875231,-2.300727431908697,-2.2988684254821,-2.296795517511002,-2.294504198958616,-2.291989416774277,-2.289245540477786,-2.2862663238639453,-2.283044861202255,-2.2795735371876873,-2.2758439697563904,-2.2718469447091727,3.4768705164647056,3.846714347901833,4.084072537792175,4.271516626706327,4.430296274652044,4.569800619047845,4.695174403823153,4.80960395637716,4.915227423780503,5.013563550252049,5.10573799828233,5.192613130829445,5.274867302603989,5.353045795221549,5.427594897908408,5.498885494957455,5.567229862977328,5.632893927998175,5.696106400389369,5.7570657096551665,5.815945355342361,5.872898095912218,5.928059270584308,5.981549464422935,6.033476669115664,6.0839380516960215,6.133021415029314,6.18080641345875,6.227365572121604,6.272765147461668,6.317065858252158,6.360323510247154,6.402589532838471,6.443911442455608,6.484333244602872,6.523895784211913,6.562637052224317,6.600592454926427,6.637795051437045,6.67427576384037,6.710063563732206,6.745185638342796,6.77966753890625,6.813533313554107,6.846805626656067,6.8795058662676505,6.911654241107619,6.9432698682754035,6.974370852783882,7.004974359810536,7.0350966804704775,7.06475329181297,7.09395891163807,7.122727548685065,7.151072548647267,7.179006636438207,7.2065419550761805,7.233690101505487,7.260462159650341,7.286868730956134,7.312919962645534,7.338625573897716,7.363994880130664,7.3890368155593125,7.413759954162774,7.438172529208721,7.462282451451986,7.486097326103492,7.509624468688079,7.5328709198614625,7.555843459283654,7.578548618606971,7.60099269365251,7.6231817558448745,7.645121662940729,7.666818069119387,7.6882764344762755,7.709502033957006,7.730499965778464,7.7512751593676015,7.7718323828553055,7.792176250154742
-2.309520390500196,-2.3092689803154327,-2.3088239568600817,-2.308184415851954,-2.3073490533492027,-2.3063161583014415,-2.3050836026873966,-2.303648829110074,-2.3020088356841515,-2.3001601580106565,-2.298098847989106,-2.2958204491653427,-2.293319968255453,-2.29059184241547,-2.2876299017470845,-2.284427326432827,-2.2809765977804815,-2.2772694423181687,-2.273296767917913,-2.2690485907216256,-2.2645139513988015,3.2776862763168184,3.619048829855923,3.843129005054649,4.021161464584306,4.172457497987443,4.305679423451915,4.425609920205748,4.535224625189136,4.636526323301924,4.730940611944097,4.819525746443803,4.903093398422413,4.982282631812561,5.057607523157927,5.1294890775074915,5.198277347371324,5.264267201563986,5.32770984233604,5.388821395288912,5.4477894345548705,5.504778020319747,5.559931644139745,5.613378358840614,5.66523229042635,5.715595675237289,5.764560527887448,5.812210018819443,5.858619621132901,5.90385807235604,5.947988186495776,5.9910675439836965,6.033149081296022,6.074281597572371,6.1145101921226646,6.153876644037564,6.192419743029019,6.23017557896534,6.267177796252046,6.303457818155218,6.339045045303228,6.373967031924017,6.408249642801847,6.441917193472668,6.47499257581081,6.507497370813727,6.539451950165524,6.570875567902231,6.60178644334463,6.632201836290934,6.662138115341847,6.69161082009839,6.720634717907666,6.7492238557197926,6.777391607562571,6.805150718083378,6.832513342544937,6.859491083623175,6.886095025316329,6.912335764235487,6.938223438519146,6.963767754594015,6.988978011963805,7.013863126215693,7.038431650384698,7.062691794824036,7.086651445708299,7.110318182275696,7.133699292920106,7.156801790224556,7.179632425010702,7.202197699493154,7.2245038796022625,7.246557006539528,7.268362907619109,7.289927206457615,7.311255332546827,7.332352530270258,7.353223867380939,7.373874243002194,7.394308395169128
-2.3107562517591487,-2.310506192449938,-2.310063563153318,-2.309427469416771,-2.308596621523892,-2.3075693271831312,-2.3063434818488133,-2.3049165565489425,-2.30328558305887,-2.3014471362215283,-2.29939731317096,-2.2971317091665253,-2.2946453896874366,-2.2919328583707217,-2.2889880202971393,-2.2858041400375297,-2.282373793760857,-2.2786888145736683,-2.274740230101241,-2.270518191124635,-2.266011889856024,-2.261209466137299,-2.256097899491431,3.1846616320565153,3.4728566623690753,3.6761889872512827,3.8411707870071883,3.9828633623214986,4.108445304408811,4.2220110818121945,4.326160964574955,4.422670077285417,4.512815153297738,4.597551485983231,4.677616368457126,4.753593241656564,4.825953396477093,4.895084149773121,4.961308503467842,5.024899239955157,5.086089267464219,5.145079368761534,5.202044109124415,5.257136412238214,5.310491154329748,5.362228022805792,5.412453815760377,5.461264310756821,5.5087457977863625,5.554976347518565,5.600026868781269,5.643961996677063,5.6868408434326465,5.7287176371277555,5.769642268158419,5.809660759270836,5.848815671871351,5.8871464588909515,5.924689772578838,5.961479734087391,5.997548170507007,6.032924824040623,6.06763753722688,6.101712417499022,6.135173983826453,6.168045297776691,6.200348080984967,6.232102820709084,6.263328864926262,6.294044508212239,6.3242670694702,6.354012962441541,6.383297759801851,6.412136251540645,6.440542498240981,6.468529879788122,6.496111139984154,6.523298427480353,6.550103333388989,6.576536925903098,6.602609782207431,6.628332017939512,6.653713314418563,6.678762943856179,6.703489792720173,6.727902383421287,6.752008894458824,6.77581717916964,6.799334783181385,6.8225689606948015,6.845526689673167,6.868214686037769,6.89063941694863,6.9128071132308,6.934723781024682,6.9563952127099205,6.97782699716364,6.999024529395878,7.019993019612764,7.040737501747409,7.061262841491266
-2.311987871718609,-2.3117391510288057,-2.311298894133117,-2.3106662162585407,-2.309839841695871,-2.3088180966229594,-2.307598899604977,-2.306179749649474,-2.3045577116596503,-2.302729399092018,-2.3006909535816416,-2.298438021250715,-2.2959657253596912,-2.2932686348967266,-2.290340728623798,-2.2871753540101025,-2.283765180375612,-2.280102145440194,-2.2761773943208934,-2.2719812098318775,-2.2675029327151317,-2.262730870151382,-2.2576521905510787,-2.2522528022023494,2.6171273641099577,3.137994616199086,3.376849657285714,3.5578669698715615,3.708633663527273,3.8399373973259014,3.9573426297648413,4.0641697579719915,4.162590626792106,4.254119159439243,4.339861296410458,4.420654566303986,4.497151607533125,4.569872931140853,4.639241739516993,4.70560774515726,4.769263963838595,4.830458862711783,4.889405345073931,4.946287525088768,5.001265923556536,5.054481513149475,5.1060589104768805,5.1561089254925605,5.204730619934797,5.252012985871042,5.298036326853629,5.3428734037933125,5.386590392875234,5.429247691960943,5.470900603851298,5.511599918697918,5.551392413227057,5.590321280889536,5.628426504304175,5.665745179206943,5.702311797428806,5.738158495077844,5.773315271035423,5.807810179999784,5.841669503623619,5.874917902719778,5.907578553031678,5.939673266700578,5.971222601234903,6.0022459575123435,6.032761668147981,6.062787077361459,6.092338613319864,6.121431853811196,6.150081585988224,6.178301860816822,6.206106042805405,6.2335068554946425,6.260516423149873,6.287146309034441,6.313407550600195,6.339310691895709,6.364865813455292,6.390082559906123,6.414970165500067,6.439537477762496,6.463792979420255,6.4877448087623515,6.511400778570426,6.53476839373236,6.557854867658587,6.580667137593664,6.603211878912211,6.625495518484666,6.6475242471793425,6.669304031575475,6.690840624942971,6.7121395775393475,6.73320624628943,6.754045803875329,6.774663247292495
-2.3132152824796037,-2.312967888313557,-2.31252998234654,-2.311900689337787,-2.3110787473713685,-2.3100625008108118,-2.308849890974637,-2.307438444413406,-2.3058252586362435,-2.3040069850978417,-2.3019798092160326,-2.2997394271430913,-2.2972810189601507,-2.2945992179014048,-2.2916880751411366,-2.2885410195911455,-2.285150812051911,-2.2815094929384303,-2.2776083226540123,-2.2734377135045123,-2.2689871518276385,-2.264245108743739,-2.259198937602418,-2.2538347557879805,-2.2481373080335967,-2.2420898077413205,2.8160628400480205,3.111389001599626,3.3113997730171993,3.471777060108228,3.6087633958589223,3.729812923823269,3.8390892937294856,3.9392010412332836,4.03191182566563,4.118480939829225,4.199845261544375,4.276724537488336,4.349686149503588,4.419186942021902,4.485601327640028,4.549240805543317,4.610367899597781,4.66920635215854,4.725948735416305,4.780762238471419,4.833793138341449,4.885170303719816,4.935007975951899,4.983408001815381,5.030461644891721,5.076251069025464,5.120850563771764,5.164327564760813,5.206743509516696,5.248154560121117,5.288612217253533,5.32816384497231,5.3668531216358435,5.404720429321328,5.441803191712108,5.47813616858123,5.5137517135078316,5.548680000303626,5.582949222684048,5.616585770957506,5.649614388897253,5.682058313450067,5.713939399532965,5.745278231818189,5.776094225137264,5.806405714886487,5.836230038635468,5.865583609955206,5.894481985366124,5.922939925169753,5.9509714488334415,5.978589885520722,6.005807920272994,6.032637636293531,6.059090553729955,6.085177665304164,6.110909469096229,6.136295998759482,6.161346851401564,6.1860712133605755,6.210477884052932,6.234575298078191,6.258371545730731,6.281874392052431,6.305091294558188,6.328029419740787,6.35069565845709,6.373096640290484,6.395238746965618,6.4171281248965215,6.438770696931099,6.4601721733586785,6.481338062230401,6.502273679050796,6.522984155881335
-2.314438515763643,-2.3141924361834323,-2.313756859953416,-2.3131309212206603,-2.312313371652699,-2.3113025735206665,-2.3100964905459933,-2.308692676394471,-2.3070882606697145,-2.3052799322218442,-2.3032639195480997,-2.301035968015807,-2.2985913135866314,-2.295924652659773,-2.293030107581301,-2.2899011872828576,-2.286530742413795,-2.282910914211647,-2.2790330762140534,-2.2748877677408306,-2.27046461786604,-2.2657522583412364,-2.260738223613409,-2.2554088356873634,-2.2497490710898753,-2.243742406572464,-2.237370639406691,2.443462864559935,2.871735439448947,3.0945341601641787,3.264920533651796,3.407409069647723,3.531814590127176,3.6432542226719,3.7448002850952284,3.8384703163943263,3.925674497606363,4.007444988796584,4.084564569921773,4.157643882976204,4.227170356701668,4.293540560342099,4.357082373776434,4.418070640097758,4.476738501631359,4.533285792129709,4.587885369755585,4.640687977350467,4.691826028616653,4.741416597207671,4.789563804999238,4.836360751092006,4.881891085267843,4.9262303029963155,4.969446820061997,5.01160287107592,5.052755265984321,5.092956031136869,5.132252955786416,5.170690060574377,5.208308001222884,5.245144418091238,5.281234240233611,5.316609951011447,5.351301821055829,5.3853381133659255,5.418745264525592,5.451548045355898,5.483769703796495,5.51543209236751,5.546555782199859,5.577160165333895,5.607263546728194,5.636883227223401,5.666035578521931,5.694736111111947,5.722999535927151,5.750839820438186,5.77827023978084,5.805303423446098,5.831951397996277,5.858225626216989,5.884137043055241,5.909696088667465,5.934912738856279,5.959796533142105,5.9843566006897655,6.008601684293221,6.0325401625865664,6.056180070644512,6.079529119109713,6.102594711978156,6.125383963147676,6.1479037118432736,6.170160537005055,6.192160770725156,6.21391051080613,6.235415632514354,6.256681799589688,6.277714474566641,6.298518928456666
-2.3156576029188036,-2.3154128261415776,-2.314979558732641,-2.3143569440853042,-2.313543747244916,-2.3125383481175037,-2.3113387324838937,-2.3099424807058937,-2.30834675398045,-2.3065482779626927,-2.304543323540394,-2.3023276844979463,-2.299896651757466,-2.297244983825758,-2.2943668730075033,-2.291255906863616,-2.2879050242982903,-2.28430646554338,-2.280451715170938,-2.276331437098752,-2.2719354003508334,-2.2672523940877554,-2.26227013011641,-2.256975130710792,-2.2513525991060064,-2.245386269433031,-2.2390582321162027,-2.232348729798053,-2.2252359176319865,2.6518492545550285,2.9024398371060496,3.082997803894067,3.230636663756651,3.3580116078273483,3.4712729511545963,3.573965237075085,3.6683537978008594,3.7559915585668895,3.837998644366455,3.9152148762468872,3.988289384799317,4.057736407305716,4.123971674858006,4.187337058488768,4.248117799760269,4.306554884893604,4.36285413872995,4.417193043407391,4.469725941776261,4.520588070451127,4.569898729380741,4.617763803976097,4.6642777946650575,4.709525466766751,4.753583204183076,4.796520129517549,4.838399038162043,4.879277182838504,4.919206936917928,4.958236358698864,4.996409674175567,5.033767692278241,5.070348163800831,5.10618609310916,5.141314010015024,5.175762207890126,5.2095589530138575,5.242730669303989,5.2753021018874,5.307296462407274,5.3387355585045855,5.369639909537753,5.400028850290409,5.429920624161196,5.4593324671146055,5.488280683489257,5.516780714614729,5.544847201050968,5.5724940391652025,5.59973443266511,5.626580939625926,5.653045515487681,5.679139552435557,5.704873915532489,5.730258975921067,5.7553046413875215,5.780020384532144,5.804415268779677,5.8284979724232695,5.852276810883447,5.875759757342062,5.8989544618928,5.921868269338429,5.944508235748239,5.966881143879528,5.988993517562253,6.010851635121828,6.032461541925799,6.053829062119142,6.074959809612168,6.095859198380478
-2.316872574925774,-2.316629089321049,-2.316198110088289,-2.315578789728246,-2.3147699064623066,-2.3137698575640617,-2.312576650536992,-2.3111878920279656,-2.309600774336188,-2.3078120593432887,-2.3058180596529496,-2.3036146166852913,-2.301197075422346,-2.29856025544396,-2.295698417826947,-2.2926052274021713,-2.289273709771438,-2.2856962023754708,-2.2818642987714384,-2.2777687851186985,-2.273399567675557,-2.268745589873647,-2.2637947372421725,-2.258533728093687,-2.2529479874310145,-2.2470215009714276,-2.2407366454657467,-2.234073990586389,-2.227012066486464,-2.219527089623826,2.4465599851330984,2.7318648742126586,2.9223972860152787,3.074639924909481,3.2045008082013733,3.319192898786255,3.4227179359636866,3.5175716862155397,3.6054359412416233,3.687508402742901,3.764678226187986,3.8376272710504225,3.9068922245878173,3.9729046361912337,4.0360177686200585,4.096525215444986,4.154674176883413,4.210675156887583,4.264709195231386,4.316933360388717,4.367484989090819,4.41648500566872,4.46404055440533,4.510247111291288,4.555190195905697,4.59894677239416,4.641586405982458,4.683172225316217,4.723761729112557,4.763407466897855,4.8021576170965234,4.8400564808152735,4.877144905910615,4.913460653029148,4.949038713062607,4.983911583689843,5.018109511288853,5.051660703385281,5.084591515920847,5.1169266189055636,5.148689143429164,5.179900812548187,5.210582058156443,5.240752125640434,5.270429167845577,5.299630329665149,5.328371824369733,5.356669002646117,5.3845364151836534,5.411987869527286,5.4390364818320425,5.465694724066293,5.491974467144982,5.51788702041586,5.54344316786739,5.568653201387555,5.593526951362044,5.6180738148693665,5.642302781694952,5.6662224583757,5.6898410904465795,5.713166583056636,5.736206520095178,5.758968181960358,5.781458562084372,5.803684382320386,5.825652107288566,5.847367957760406,5.868837923164159,5.890067773281943,5.911063069192597
